timestamp,temperature,humidity,soil_moisture,light,rainfall,image_status,vision_confidence,uncertainty_case,robot_x_m,robot_y_m,robot_heading_deg,region_id,path_segment,patrol_loop
2026-08-12 11:00,32.2,63.0,43.7,805,0.0,healthy,0.91,normal,11.5,30.9,270,R02C01,row_2,10
2026-08-12 12:00,30.1,59.3,41.9,802,0.0,healthy,0.89,normal,10.9,50.6,90,R03C01,row_3,10
2026-08-12 13:00,31.4,63.0,40.9,851,0.0,healthy,0.87,normal,29.9,50.2,90,R03C02,row_3,10
2026-08-12 14:00,31.8,65.6,39.8,801,0.0,healthy,0.88,normal,48.9,49.7,90,R03C03,row_3,10
2026-08-12 15:00,28.3,64.7,38.5,559,0.0,healthy,0.84,normal,68.5,49.3,90,R03C04,row_3,10
2026-08-12 16:00,27.0,66.0,36.8,428,0.0,pest,0.73,normal,88.8,49.0,90,R03C05,row_3,10
2026-08-12 17:00,24.7,73.1,36.3,256,0.0,pest,0.64,normal,109.6,49.0,90,R03C06,row_3,10
2026-08-12 18:00,19.9,65.1,36.1,0,0.0,healthy,0.86,normal,110.6,69.3,270,R04C06,row_4,10
2026-08-12 19:00,21.2,67.5,35.6,0,0.0,healthy,0.95,normal,91.4,69.7,270,R04C05,row_4,10
2026-08-12 20:00,19.6,78.0,35.6,0,0.0,healthy,0.90,normal,71.4,70.2,270,R04C04,row_4,10
2026-08-12 21:00,14.7,77.1,36.0,0,0.0,healthy,0.89,normal,50.9,70.6,270,R04C03,row_4,10
2026-08-12 22:00,15.8,87.7,35.6,0,0.0,healthy,0.85,normal,29.9,70.9,270,R04C02,row_4,10
2026-08-12 23:00,14.3,74.9,35.7,0,0.0,healthy,0.88,normal,8.9,71.0,270,R04C01,row_4,10
2026-08-13 00:00,14.0,84.8,35.9,0,0.0,healthy,0.86,normal,8.5,10.8,90,R01C01,row_1,11
2026-08-13 01:00,15.1,83.8,35.4,0,0.0,healthy,0.83,normal,28.8,10.4,90,R01C02,row_1,11
2026-08-13 02:00,15.8,77.8,35.3,0,0.0,healthy,0.95,normal,49.6,10.0,90,R01C03,row_1,11
2026-08-13 03:00,17.8,70.9,34.6,0,0.0,healthy,0.96,normal,70.7,9.5,90,R01C04,row_1,11
2026-08-13 04:00,17.6,72.1,34.8,0,0.0,healthy,0.90,normal,91.4,9.1,90,R01C05,row_1,11
2026-08-13 05:00,20.2,82.2,34.7,0,0.0,healthy,0.93,normal,111.4,9.0,90,R01C06,row_1,11
2026-08-13 06:00,20.7,71.0,34.5,0,0.0,pest,0.82,normal,110.8,29.1,270,R02C06,row_2,11
2026-08-13 07:00,26.4,67.7,33.4,257,0.0,healthy,0.94,normal,89.8,29.4,270,R02C05,row_2,11
2026-08-13 08:00,27.1,67.4,32.4,415,0.0,healthy,0.86,normal,68.9,29.9,270,R02C04,row_2,11
2026-08-13 09:00,28.7,61.1,41.8,291,11.3,healthy,0.91,normal,48.5,30.4,270,R02C03,row_2,11
2026-08-13 10:00,27.8,69.0,45.4,645,5.2,healthy,0.96,normal,28.8,30.8,270,R02C02,row_2,11
2026-08-13 11:00,30.2,53.5,46.4,850,2.5,healthy,0.91,normal,9.7,31.0,270,R02C01,row_2,11
2026-08-13 12:00,30.5,64.1,45.0,948,0.0,healthy,0.90,normal,10.7,50.9,90,R03C01,row_3,11
2026-08-13 13:00,31.0,57.1,43.6,877,0.0,healthy,0.91,normal,31.4,50.7,90,R03C02,row_3,11
2026-08-13 14:00,28.7,63.0,42.7,808,0.0,healthy,0.90,normal,51.4,50.2,90,R03C03,row_3,11
2026-08-13 15:00,27.9,69.2,50.9,294,9.7,waterlogging,0.72,normal,70.8,49.7,90,R03C04,row_3,11
2026-08-13 16:00,25.1,64.4,51.6,379,1.6,healthy,0.82,normal,89.8,49.3,90,R03C05,row_3,11
2026-08-13 17:00,25.6,72.0,51.5,261,0.0,healthy,0.95,normal,108.9,49.0,90,R03C06,row_3,11
2026-08-13 18:00,22.2,70.2,51.0,0,0.0,healthy,0.95,normal,108.5,69.0,270,R04C06,row_4,11
2026-08-13 19:00,21.0,73.2,51.0,0,0.0,healthy,0.92,normal,88.8,69.2,270,R04C05,row_4,11
2026-08-13 20:00,20.1,65.7,51.3,0,0.0,healthy,0.90,normal,69.7,69.6,270,R04C04,row_4,11
2026-08-13 21:00,16.2,83.1,51.6,0,0.0,healthy,0.87,normal,50.7,70.1,270,R04C03,row_4,11
2026-08-13 22:00,16.0,76.4,51.3,0,0.0,healthy,0.96,normal,31.4,70.6,270,R04C02,row_4,11
2026-08-13 23:00,15.5,81.5,51.5,0,0.0,healthy,0.90,normal,11.4,70.9,270,R04C01,row_4,11
2026-08-14 00:00,15.6,72.8,51.1,0,0.0,healthy,0.87,normal,10.8,11.0,90,R01C01,row_1,12
2026-08-14 01:00,12.0,89.7,50.8,0,0.0,unknown,0.38,normal,29.8,10.9,90,R01C02,row_1,12
2026-08-14 02:00,15.4,72.4,51.1,0,0.0,healthy,0.88,normal,48.9,10.5,90,R01C03,row_1,12
2026-08-14 03:00,18.1,73.6,51.1,0,0.0,healthy,0.93,normal,68.5,10.0,90,R01C04,row_1,12
2026-08-14 04:00,19.7,73.1,51.1,0,0.0,healthy,0.82,normal,88.8,9.5,90,R01C05,row_1,12
2026-08-14 05:00,21.5,70.4,51.2,0,0.0,healthy,0.83,normal,109.7,9.2,90,R01C06,row_1,12
2026-08-14 06:00,20.8,71.6,50.6,0,0.0,healthy,0.85,normal,110.7,29.0,270,R02C06,row_2,12
2026-08-14 07:00,25.4,62.2,49.9,209,0.0,healthy,0.83,normal,91.4,29.1,270,R02C05,row_2,12
2026-08-14 08:00,27.9,66.4,48.9,437,0.0,healthy,0.82,normal,71.4,29.4,270,R02C04,row_2,12
2026-08-14 09:00,28.9,69.4,48.2,569,0.0,healthy,0.85,normal,50.8,29.8,270,R02C03,row_2,12
2026-08-14 10:00,28.1,66.1,47.3,791,0.0,healthy,0.93,normal,29.8,30.3,270,R02C02,row_2,12
2026-08-14 11:00,31.5,59.0,45.7,933,0.0,healthy,0.82,normal,8.9,30.7,270,R02C01,row_2,12
2026-08-14 12:00,30.4,69.0,43.9,891,0.0,healthy,0.92,normal,8.5,51.0,90,R03C01,row_3,12
2026-08-14 13:00,33.1,63.3,42.9,961,0.0,healthy,0.92,normal,28.8,51.0,90,R03C02,row_3,12
2026-08-14 14:00,30.0,59.3,41.5,865,0.0,healthy,0.92,normal,49.7,50.7,90,R03C03,row_3,12
2026-08-14 15:00,26.8,69.9,40.7,599,0.0,healthy,0.96,normal,70.7,50.3,90,R03C04,row_3,12
2026-08-14 16:00,28.4,68.1,40.0,496,0.0,healthy,0.83,normal,91.4,49.8,90,R03C05,row_3,12
2026-08-14 17:00,23.8,61.8,39.7,251,0.0,healthy,0.90,normal,111.4,49.4,90,R03C06,row_3,12
2026-08-14 18:00,24.4,57.3,39.5,0,0.0,healthy,0.86,normal,110.7,69.1,270,R04C06,row_4,12
2026-08-14 19:00,20.3,69.4,39.9,0,0.0,healthy,0.94,normal,89.7,69.0,270,R04C05,row_4,12
2026-08-14 20:00,19.7,77.9,39.8,0,0.0,healthy,0.84,normal,68.8,69.2,270,R04C04,row_4,12
2026-08-14 21:00,17.6,81.3,40.5,0,0.0,healthy,0.92,normal,48.5,69.6,270,R04C03,row_4,12
2026-08-14 22:00,16.1,87.1,41.0,0,0.0,healthy,0.88,normal,28.9,70.1,270,R04C02,row_4,12
2026-08-14 23:00,16.4,79.1,40.3,0,0.0,healthy,0.94,normal,9.8,70.5,270,R04C01,row_4,12
2026-08-15 00:00,18.0,74.7,40.4,0,0.0,healthy,0.97,normal,10.8,10.9,90,R01C01,row_1,13
2026-08-15 01:00,15.3,87.4,39.3,0,0.0,healthy,0.97,normal,31.4,11.0,90,R01C02,row_1,13
2026-08-15 02:00,14.6,77.2,38.9,0,0.0,healthy,0.94,normal,51.4,10.9,90,R01C03,row_1,13
2026-08-15 03:00,19.0,82.8,39.0,0,0.0,healthy,0.90,normal,70.7,10.6,90,R01C04,row_1,13
2026-08-15 04:00,21.0,69.7,38.3,0,0.0,healthy,0.83,normal,89.7,10.1,90,R01C05,row_1,13
2026-08-15 05:00,21.5,68.6,37.6,0,0.0,healthy,0.87,normal,108.8,9.6,90,R01C06,row_1,13
2026-08-15 06:00,23.4,80.5,37.2,0,0.0,healthy,0.85,normal,108.5,29.2,270,R02C06,row_2,13
2026-08-15 07:00,25.4,64.8,36.4,250,0.0,healthy,0.92,normal,88.9,29.0,270,R02C05,row_2,13
2026-08-15 08:00,27.6,64.5,35.5,444,0.0,healthy,0.84,normal,69.8,29.1,270,R02C04,row_2,13
2026-08-15 09:00,28.1,69.6,34.3,563,0.0,healthy,0.92,normal,50.8,29.3,270,R02C03,row_2,13
2026-08-15 10:00,28.3,62.0,33.2,743,0.0,healthy,0.96,normal,31.4,29.8,270,R02C02,row_2,13
2026-08-15 11:00,32.9,56.6,31.8,843,0.0,healthy,0.87,normal,11.4,30.3,270,R02C01,row_2,13
2026-08-15 12:00,29.8,69.9,30.8,915,0.0,healthy,0.93,normal,10.7,50.7,90,R03C01,row_3,13
2026-08-15 13:00,31.8,61.4,29.1,885,0.0,healthy,0.85,normal,29.7,51.0,90,R03C02,row_3,13
2026-08-15 14:00,30.1,62.1,27.3,854,0.0,healthy,0.84,normal,48.8,51.0,90,R03C03,row_3,13
2026-08-15 15:00,27.9,57.5,25.8,552,0.0,healthy,0.85,normal,68.5,50.8,90,R03C04,row_3,13
2026-08-15 16:00,29.2,67.4,24.4,495,0.0,healthy,0.89,normal,88.9,50.4,90,R03C05,row_3,13
2026-08-15 17:00,24.9,68.7,23.5,227,0.0,healthy,0.88,normal,109.8,49.9,90,R03C06,row_3,13
2026-08-15 18:00,24.0,66.1,22.7,0,0.0,healthy,0.84,normal,110.8,69.4,270,R04C06,row_4,13
2026-08-15 19:00,19.7,66.2,22.9,0,0.0,healthy,0.97,normal,91.4,69.1,270,R04C05,row_4,13
2026-08-15 20:00,20.6,64.2,22.9,0,0.0,healthy,0.96,normal,71.4,69.0,270,R04C04,row_4,13
2026-08-15 21:00,17.4,70.3,22.7,0,0.0,pest,0.83,normal,50.7,69.2,270,R04C03,row_4,13
2026-08-15 22:00,16.1,81.1,22.3,0,0.0,healthy,0.83,normal,29.7,69.5,270,R04C02,row_4,13
2026-08-15 23:00,14.6,81.5,22.7,0,0.0,healthy,0.88,normal,8.8,70.0,270,R04C01,row_4,13
2026-08-16 00:00,17.7,77.5,22.6,0,0.0,healthy,0.96,normal,8.5,10.5,90,R01C01,row_1,14
2026-08-16 01:00,16.3,79.8,22.6,0,0.0,healthy,0.96,normal,28.9,10.8,90,R01C02,row_1,14
2026-08-16 02:00,16.1,79.8,22.6,0,0.0,healthy,0.90,normal,49.8,11.0,90,R01C03,row_1,14
2026-08-16 03:00,16.8,76.6,22.5,0,0.0,healthy,0.86,normal,70.8,10.9,90,R01C04,row_1,14
2026-08-16 04:00,22.0,74.4,22.0,0,0.0,healthy,0.84,normal,91.4,10.6,90,R01C05,row_1,14
2026-08-16 05:00,21.7,65.1,22.0,0,0.0,healthy,0.91,normal,111.4,10.1,90,R01C06,row_1,14
2026-08-16 06:00,23.9,71.8,21.4,0,0.0,healthy,0.88,normal,110.7,29.7,270,R02C06,row_2,14
2026-08-16 07:00,26.3,79.6,20.6,211,0.0,healthy,0.88,normal,89.6,29.2,270,R02C05,row_2,14
2026-08-16 08:00,28.5,61.9,19.3,405,0.0,healthy,0.84,normal,68.8,29.0,270,R02C04,row_2,14
2026-08-16 09:00,30.0,67.8,18.1,627,0.0,drought,0.79,normal,48.5,29.0,270,R02C03,row_2,14
2026-08-16 10:00,30.6,69.3,17.1,752,0.0,drought,0.83,normal,28.9,29.3,270,R02C02,row_2,14
2026-08-16 11:00,31.1,62.2,15.3,906,0.0,drought,0.75,normal,9.9,29.7,270,R02C01,row_2,14
2026-08-16 12:00,33.8,61.7,13.4,1000,0.0,drought,0.82,normal,10.9,50.2,90,R03C01,row_3,14
2026-08-16 13:00,31.8,63.2,11.8,939,0.0,drought,0.87,normal,31.4,50.7,90,R03C02,row_3,14
2026-08-16 14:00,31.8,61.0,10.9,707,0.0,drought,0.86,normal,51.4,50.9,90,R03C03,row_3,14
2026-08-16 15:00,30.2,72.4,10.2,702,0.0,drought,0.77,normal,70.6,51.0,90,R03C04,row_3,14
2026-08-16 16:00,31.3,55.3,9.0,415,0.0,drought,0.88,normal,89.6,50.8,90,R03C05,row_3,14
2026-08-16 17:00,27.5,69.1,8.6,244,0.0,healthy,0.97,normal,108.8,50.4,90,R03C06,row_3,14
2026-08-16 18:00,23.1,70.5,8.0,0,0.0,unknown,0.34,normal,108.5,69.9,270,R04C06,row_4,14
2026-08-16 19:00,21.0,73.6,8.0,0,0.0,healthy,0.89,normal,88.9,69.5,270,R04C05,row_4,14
2026-08-16 20:00,19.2,76.2,8.0,0,0.0,healthy,0.92,normal,69.9,69.1,270,R04C04,row_4,14
2026-08-16 21:00,19.6,79.3,8.0,0,0.0,healthy,0.87,normal,50.9,69.0,270,R04C03,row_4,14
2026-08-16 22:00,17.7,77.6,8.0,0,0.0,healthy,0.96,normal,31.5,69.1,270,R04C02,row_4,14
2026-08-16 23:00,18.8,72.3,8.4,0,0.0,healthy,0.90,normal,11.3,69.5,270,R04C01,row_4,14
2026-08-17 00:00,18.1,69.5,8.4,0,0.0,healthy,0.93,normal,10.6,9.9,90,R01C01,row_1,15
2026-08-17 01:00,16.8,82.2,8.2,0,0.0,pest,0.73,normal,29.6,10.4,90,R01C02,row_1,15
2026-08-17 02:00,17.0,68.5,8.0,0,0.0,healthy,0.96,normal,48.8,10.8,90,R01C03,row_1,15
2026-08-17 03:00,19.1,77.8,8.4,0,0.0,healthy,0.90,normal,68.5,11.0,90,R01C04,row_1,15
2026-08-17 04:00,19.2,71.6,8.0,0,0.0,unknown,0.42,normal,89.0,10.9,90,R01C05,row_1,15
2026-08-17 05:00,23.8,78.8,8.0,0,0.0,healthy,0.84,normal,109.9,10.7,90,R01C06,row_1,15
2026-08-17 06:00,26.7,73.2,8.0,0,0.0,healthy,0.91,normal,110.9,30.2,270,R02C06,row_2,15
2026-08-17 07:00,26.2,68.4,8.0,223,0.0,healthy,0.96,normal,91.5,29.7,270,R02C05,row_2,15
2026-08-17 08:00,31.4,64.3,8.0,467,0.0,drought,0.76,normal,71.3,29.3,270,R02C04,row_2,15
2026-08-17 09:00,30.2,58.5,8.0,612,0.0,drought,0.78,normal,50.6,29.0,270,R02C03,row_2,15
2026-08-17 10:00,32.9,67.2,8.0,689,0.0,drought,0.79,normal,29.6,29.0,270,R02C02,row_2,15
2026-08-17 11:00,31.8,57.5,8.0,835,0.0,drought,0.91,normal,8.7,29.2,270,R02C01,row_2,15
2026-08-17 12:00,33.9,47.7,8.0,1000,0.0,drought,0.90,normal,8.5,49.6,90,R03C01,row_3,15
2026-08-17 13:00,34.3,59.0,8.0,854,0.0,drought,0.78,normal,29.0,50.1,90,R03C02,row_3,15
2026-08-17 14:00,31.3,67.6,8.0,859,0.0,drought,0.75,normal,49.9,50.6,90,R03C03,row_3,15
2026-08-17 15:00,31.0,66.6,8.0,634,0.0,drought,0.87,normal,70.9,50.9,90,R03C04,row_3,15
2026-08-17 16:00,29.6,65.8,8.0,468,0.0,drought,0.76,normal,91.5,51.0,90,R03C05,row_3,15
2026-08-17 17:00,28.5,70.0,8.0,248,0.0,healthy,0.83,normal,111.3,50.8,90,R03C06,row_3,15
2026-08-17 18:00,27.1,65.4,8.0,0,0.0,healthy,0.90,normal,110.6,70.5,270,R04C06,row_4,15
2026-08-17 19:00,23.5,72.8,8.0,0,0.0,healthy,0.84,normal,89.5,70.0,270,R04C05,row_4,15
2026-08-17 20:00,21.9,77.8,8.0,0,0.0,healthy,0.84,normal,68.7,69.5,270,R04C04,row_4,15
2026-08-17 21:00,20.3,76.3,8.0,0,0.0,healthy,0.91,normal,48.5,69.2,270,R04C03,row_4,15
2026-08-17 22:00,19.1,73.4,8.1,0,0.0,healthy,0.94,normal,29.0,69.0,270,R04C02,row_4,15
2026-08-17 23:00,18.5,77.9,8.0,0,0.0,healthy,0.88,normal,10.0,69.1,270,R04C01,row_4,15
2026-08-18 00:00,18.6,77.7,42.0,0,5.0,drought,0.84,data_conflict_vision_drought_soil_normal,10.9,9.4,90,R01C01,row_1,16
2026-08-18 01:00,17.1,61.7,20.9,0,9.6,healthy,0.94,normal,31.5,9.9,90,R01C02,row_1,16
2026-08-18 02:00,19.6,68.4,29.9,0,10.8,healthy,0.82,normal,51.3,10.4,90,R01C03,row_1,16
2026-08-18 03:00,19.9,69.7,31.0,0,1.6,healthy,0.85,normal,70.5,10.8,90,R01C04,row_1,16
2026-08-18 04:00,23.6,74.8,30.4,0,0.0,healthy,0.85,normal,89.5,11.0,90,R01C05,row_1,16
2026-08-18 05:00,24.4,64.1,30.4,0,0.0,healthy,0.82,normal,108.7,11.0,90,R01C06,row_1,16
2026-08-18 06:00,29.1,68.8,30.2,0,0.0,healthy,0.96,normal,108.5,30.7,270,R02C06,row_2,16
2026-08-18 07:00,26.5,71.0,29.0,238,0.0,healthy,0.85,normal,89.0,30.3,270,R02C05,row_2,16
2026-08-18 08:00,28.7,67.7,27.8,442,0.0,healthy,0.85,normal,70.0,29.8,270,R02C04,row_2,16
2026-08-18 09:00,31.6,63.3,26.3,607,0.0,pest,0.63,normal,51.0,29.3,270,R02C03,row_2,16
2026-08-18 10:00,34.6,53.4,24.6,679,0.0,healthy,0.89,normal,31.5,29.1,270,R02C02,row_2,16
2026-08-18 11:00,33.4,57.0,23.2,932,0.0,healthy,0.88,normal,11.3,29.0,270,R02C01,row_2,16
2026-08-18 12:00,33.3,66.5,22.2,921,0.0,healthy,0.88,normal,10.5,49.2,90,R03C01,row_3,16
2026-08-18 13:00,36.1,60.2,20.1,792,0.0,drought,0.75,normal,29.5,49.6,90,R03C02,row_3,16
2026-08-18 14:00,34.2,59.4,18.6,860,0.0,drought,0.80,normal,48.7,50.1,90,R03C03,row_3,16
2026-08-18 15:00,31.8,53.7,16.7,611,0.0,drought,0.82,normal,68.5,50.5,90,R03C04,row_3,16
2026-08-18 16:00,32.6,64.8,15.6,431,0.0,drought,0.77,normal,89.0,50.9,90,R03C05,row_3,16
2026-08-18 17:00,27.9,75.0,14.8,208,0.0,healthy,0.83,normal,110.0,51.0,90,R03C06,row_3,16
2026-08-18 18:00,25.5,64.9,14.6,0,0.0,healthy,0.83,normal,111.0,70.9,270,R04C06,row_4,16
2026-08-18 19:00,22.3,70.6,14.4,0,0.0,healthy,0.90,normal,91.5,70.5,270,R04C05,row_4,16
2026-08-18 20:00,22.1,69.8,14.2,0,0.0,healthy,0.91,normal,71.3,70.1,270,R04C04,row_4,16
2026-08-18 21:00,20.9,61.2,13.9,0,0.0,healthy,0.88,normal,50.5,69.6,270,R04C03,row_4,16
2026-08-18 22:00,20.5,71.1,14.5,0,0.0,healthy,0.92,normal,29.5,69.2,270,R04C02,row_4,16
2026-08-18 23:00,19.0,72.0,24.6,0,11.4,unknown,0.43,normal,8.7,69.0,270,R04C01,row_4,16
2026-08-19 00:00,19.1,67.2,30.4,0,6.0,healthy,0.97,normal,8.5,9.1,90,R01C01,row_1,17
2026-08-19 01:00,19.8,79.7,31.3,0,1.7,healthy,0.82,normal,29.1,9.3,90,R01C02,row_1,17
2026-08-19 02:00,19.9,64.8,32.0,0,1.3,healthy,0.88,normal,50.0,9.8,90,R01C03,row_1,17
2026-08-19 03:00,21.6,79.3,32.3,0,0.0,healthy,0.91,normal,71.0,10.3,90,R01C04,row_1,17
2026-08-19 04:00,22.6,78.0,32.3,0,0.0,healthy,0.89,normal,91.5,10.7,90,R01C05,row_1,17
2026-08-19 05:00,24.3,73.3,31.6,0,0.0,healthy,0.95,normal,111.3,11.0,90,R01C06,row_1,17
2026-08-19 06:00,28.6,63.4,30.7,0,0.0,healthy,0.86,normal,110.5,31.0,270,R02C06,row_2,17
2026-08-19 07:00,29.0,71.0,29.3,231,0.0,healthy,0.96,normal,89.4,30.8,270,R02C05,row_2,17
2026-08-19 08:00,29.4,63.8,28.3,473,0.0,healthy,0.84,normal,68.7,30.3,270,R02C04,row_2,17
2026-08-19 09:00,32.4,60.6,26.6,580,0.0,healthy,0.90,normal,48.5,29.9,270,R02C03,row_2,17
2026-08-19 10:00,34.8,57.4,24.8,705,0.0,healthy,0.94,normal,29.1,29.4,270,R02C02,row_2,17
2026-08-19 11:00,35.6,56.3,22.7,765,0.0,healthy,0.82,normal,10.1,29.1,270,R02C01,row_2,17
2026-08-19 12:00,35.8,55.9,20.0,888,0.0,drought,0.80,normal,11.0,49.0,90,R03C01,row_3,17
2026-08-19 13:00,32.7,53.6,18.1,756,0.0,drought,0.77,normal,31.5,49.2,90,R03C02,row_3,17
2026-08-19 14:00,32.5,66.3,16.9,848,0.0,drought,0.91,normal,51.3,49.5,90,R03C03,row_3,17
2026-08-19 15:00,32.6,63.4,15.3,582,0.0,drought,0.79,normal,70.4,50.0,90,R03C04,row_3,17
2026-08-19 16:00,30.8,63.0,13.9,464,0.0,drought,0.83,normal,89.4,50.5,90,R03C05,row_3,17
2026-08-19 17:00,28.2,76.8,12.8,210,0.0,healthy,0.92,normal,108.7,50.8,90,R03C06,row_3,17
2026-08-19 18:00,25.9,85.2,12.2,0,0.0,healthy,0.88,normal,108.5,71.0,270,R04C06,row_4,17
2026-08-19 19:00,26.3,69.3,11.2,0,0.0,healthy,0.88,normal,89.1,70.9,270,R04C05,row_4,17
2026-08-19 20:00,23.3,65.1,10.8,0,0.0,healthy,0.93,normal,70.1,70.6,270,R04C04,row_4,17
2026-08-19 21:00,21.6,76.1,10.2,0,0.0,healthy,0.82,normal,51.0,70.1,270,R04C03,row_4,17
2026-08-19 22:00,21.0,78.7,10.0,0,0.0,healthy,0.87,normal,31.5,69.6,270,R04C02,row_4,17
2026-08-19 23:00,21.7,69.9,9.3,0,0.0,healthy,0.89,normal,11.2,69.2,270,R04C01,row_4,17
2026-08-20 00:00,19.3,77.3,9.4,0,0.0,healthy,0.87,normal,10.4,9.0,90,R01C01,row_1,18
2026-08-20 01:00,19.0,77.1,9.0,0,0.0,healthy,0.92,normal,29.4,9.0,90,R01C02,row_1,18
2026-08-20 02:00,19.4,79.6,9.1,0,0.0,healthy,0.87,normal,48.7,9.3,90,R01C03,row_1,18
2026-08-20 03:00,22.2,65.8,9.0,0,0.0,healthy,0.84,normal,68.5,9.7,90,R01C04,row_1,18
2026-08-20 04:00,23.3,64.5,8.5,0,0.0,healthy,0.83,normal,89.1,10.2,90,R01C05,row_1,18
2026-08-20 05:00,22.8,71.8,8.8,0,0.0,healthy,0.85,normal,110.1,10.7,90,R01C06,row_1,18
2026-08-20 06:00,26.9,73.8,8.1,0,0.0,unknown,0.37,normal,111.0,30.9,270,R02C06,row_2,18
2026-08-20 07:00,29.7,64.6,8.0,241,0.0,drought,0.85,normal,91.5,31.0,270,R02C05,row_2,18
2026-08-20 08:00,29.9,60.1,8.0,501,0.0,drought,0.78,normal,71.2,30.8,270,R02C04,row_2,18
2026-08-20 09:00,35.5,53.2,8.0,581,0.0,drought,0.85,normal,50.4,30.4,270,R02C03,row_2,18
2026-08-20 10:00,34.5,69.9,8.0,766,0.0,drought,0.80,normal,29.4,29.9,270,R02C02,row_2,18
2026-08-20 11:00,34.2,55.8,8.0,975,0.0,drought,0.89,normal,8.6,29.4,270,R02C01,row_2,18
2026-08-20 12:00,33.6,61.5,8.0,864,0.0,drought,0.78,normal,8.6,49.1,90,R03C01,row_3,18
2026-08-20 13:00,32.4,64.2,8.0,919,0.0,drought,0.78,normal,29.1,49.0,90,R03C02,row_3,18
2026-08-20 14:00,32.7,60.0,8.0,763,0.0,drought,0.74,normal,50.1,49.1,90,R03C03,row_3,18
2026-08-20 15:00,34.6,63.6,8.0,676,0.0,drought,0.74,normal,71.1,49.5,90,R03C04,row_3,18
2026-08-20 16:00,32.5,63.7,8.0,505,0.0,drought,0.88,normal,91.5,49.9,90,R03C05,row_3,18
2026-08-20 17:00,30.1,63.0,8.0,224,0.0,drought,0.78,normal,111.2,50.4,90,R03C06,row_3,18
2026-08-20 18:00,25.8,68.4,8.0,0,0.0,healthy,0.96,normal,110.4,70.8,270,R04C06,row_4,18
2026-08-20 19:00,25.2,59.4,8.3,0,0.0,healthy,0.86,normal,89.3,71.0,270,R04C05,row_4,18
2026-08-20 20:00,23.5,75.7,8.0,0,0.0,healthy,0.95,normal,68.6,70.9,270,R04C04,row_4,18
2026-08-20 21:00,22.6,75.6,14.8,0,7.4,healthy,0.88,normal,48.6,70.6,270,R04C03,row_4,18
2026-08-20 22:00,20.7,75.8,18.7,0,4.8,healthy,0.83,normal,29.2,70.2,270,R04C02,row_4,18
2026-08-20 23:00,20.8,67.5,24.9,0,7.0,healthy,0.85,normal,10.2,69.7,270,R04C01,row_4,18
2026-08-21 00:00,17.2,63.6,28.7,0,4.3,healthy,0.83,normal,11.1,9.3,90,R01C01,row_1,19
2026-08-21 01:00,19.5,81.4,28.9,0,0.0,healthy,0.90,normal,31.5,9.0,90,R01C02,row_1,19
2026-08-21 02:00,19.8,76.9,28.5,0,0.0,healthy,0.87,normal,51.2,9.0,90,R01C03,row_1,19
2026-08-21 03:00,23.2,65.7,28.6,0,0.0,healthy,0.89,normal,70.3,9.3,90,R01C04,row_1,19
2026-08-21 04:00,24.0,69.5,27.8,0,0.0,healthy,0.96,normal,89.3,9.7,90,R01C05,row_1,19
2026-08-21 05:00,27.1,68.0,27.5,0,0.0,pest,0.82,normal,108.6,10.2,90,R01C06,row_1,19
2026-08-21 06:00,29.9,67.9,35.4,0,9.8,healthy,0.92,normal,108.6,30.6,270,R02C06,row_2,19
2026-08-21 07:00,27.4,67.4,38.2,164,4.6,healthy,0.86,normal,89.2,30.9,270,R02C05,row_2,19
2026-08-21 08:00,33.6,65.4,37.4,458,0.0,unknown,0.40,normal,70.2,31.0,270,R02C04,row_2,19
2026-08-21 09:00,34.8,64.6,35.9,671,0.0,healthy,0.82,normal,51.1,30.8,270,R02C03,row_2,19
2026-08-21 10:00,36.5,63.2,33.6,754,0.0,pest,0.83,normal,31.5,30.5,270,R02C02,row_2,19
2026-08-21 11:00,35.5,60.6,34.5,657,3.2,healthy,0.85,normal,11.2,30.0,270,R02C01,row_2,19
2026-08-21 12:00,34.9,59.3,32.7,902,0.0,healthy,0.90,normal,10.3,49.5,90,R03C01,row_3,19
2026-08-21 13:00,32.3,57.2,30.6,852,0.0,healthy,0.87,normal,29.3,49.1,90,R03C02,row_3,19
2026-08-21 14:00,32.9,60.2,29.1,752,0.0,healthy,0.92,normal,48.6,49.0,90,R03C03,row_3,19
2026-08-21 15:00,33.1,67.5,28.0,647,0.0,healthy,0.88,normal,68.6,49.1,90,R03C04,row_3,19
2026-08-21 16:00,31.4,60.2,26.8,490,0.0,healthy,0.87,normal,89.2,49.4,90,R03C05,row_3,19
2026-08-21 17:00,29.4,68.6,25.3,233,0.0,healthy,0.88,normal,110.2,49.9,90,R03C06,row_3,19
2026-08-21 18:00,26.0,72.4,24.6,0,0.0,healthy,0.87,normal,111.1,70.4,270,R04C06,row_4,19
2026-08-21 19:00,25.9,68.7,24.0,0,0.0,healthy,0.90,normal,91.5,70.8,270,R04C05,row_4,19
2026-08-21 20:00,26.1,56.7,23.2,0,0.0,healthy,0.90,normal,71.2,71.0,270,R04C04,row_4,19
2026-08-21 21:00,21.2,63.9,22.5,0,0.0,healthy,0.90,normal,50.3,71.0,270,R04C03,row_4,19
2026-08-21 22:00,19.2,69.4,22.3,0,0.0,healthy,0.93,normal,29.3,70.7,270,R04C02,row_4,19
